FILE,w(Genre),w(Historical),w(Interior),w(Landscape),w(Mythological),w(Portrait),w(Religious),w(StillLife),w(Study),EXPECTED,PREDICTED
rawdata/art/types/train/Mythological/33016-17farnes.jpg,0.0005,0.0001,0.0007,0.0162,0.9996,0.0011,0.1448,0.0197,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/33017-18farnes.jpg,0.0000,0.0002,0.0004,0.0001,0.9994,0.0009,0.9925,0.0002,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/33230-rebecca.jpg,0.0051,0.0002,0.0009,0.0457,0.0002,0.0000,0.7986,0.0001,0.0001,Mythological,Religious
rawdata/art/types/train/Mythological/33243-vertumnu.jpg,0.0077,0.0001,0.0002,0.0001,0.9997,0.0001,0.9939,0.0001,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/33285-venus_sa.jpg,0.0000,0.0000,0.0001,0.0000,1.0000,0.0000,1.0000,0.0002,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/33322-triumpha.jpg,0.0071,0.0008,0.0013,0.5720,0.9989,0.0154,0.0227,0.0007,0.0005,Mythological,Mythological
rawdata/art/types/train/Mythological/33331-horses.jpg,0.0093,0.0006,0.0011,0.0291,0.9458,0.0937,0.1476,0.0006,0.0004,Mythological,Mythological
rawdata/art/types/train/Mythological/33334-1dibutad.jpg,0.0031,0.0001,0.0005,0.0002,1.0000,0.0001,0.9437,0.0005,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/33337-3graces.jpg,0.0000,0.0002,0.0002,0.0018,0.9994,0.0000,0.9995,0.0000,0.0001,Mythological,Religious
rawdata/art/types/train/Mythological/33338-genius.jpg,0.0028,0.0002,0.0003,0.0009,1.0000,0.0001,0.9099,0.0011,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/33340-venus_ad.jpg,0.0000,0.0000,0.0001,0.0000,0.9999,0.0208,0.9994,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/33351-sophonis.jpg,0.0000,0.0001,0.0003,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/33372-callimac.jpg,0.0041,0.0002,0.0010,0.6649,0.9969,0.0000,0.1182,0.0002,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/33451-15oldtes.jpg,0.0000,0.0001,0.0002,0.0001,1.0000,0.0003,0.9992,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/33456-19oldtet.jpg,0.0003,0.0003,0.0004,0.0003,0.9875,0.0080,0.9849,0.0017,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/33466-01mythol.jpg,0.0013,0.0002,0.0004,0.7078,0.9999,0.0001,0.1190,0.0020,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/33467-02mythol.jpg,0.0004,0.0001,0.0003,0.2012,0.9997,0.0001,0.7819,0.0003,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/33469-04mythol.jpg,0.0012,0.0017,0.0030,0.0037,0.0049,0.9998,0.0006,0.0011,0.0016,Mythological,Portrait
rawdata/art/types/train/Mythological/33470-05mythol.jpg,0.0004,0.0001,0.0002,0.0000,1.0000,0.0007,0.9995,0.0003,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/33471-06mythol.jpg,0.0043,0.0026,0.0018,0.1265,0.9952,0.0013,0.1930,0.0216,0.0014,Mythological,Mythological
rawdata/art/types/train/Mythological/33472-06mythom.jpg,0.0071,0.0005,0.0010,0.0003,0.0014,0.9947,0.0316,0.0001,0.0003,Mythological,Portrait
rawdata/art/types/train/Mythological/33474-07mythol.jpg,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/33475-07mythom.jpg,0.0000,0.0000,0.0000,0.0000,1.0000,0.0021,0.9998,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/33476-09mythol.jpg,0.0025,0.0008,0.0008,0.0113,0.9990,0.0079,0.4667,0.0011,0.0004,Mythological,Mythological
rawdata/art/types/train/Mythological/33480-13mythol.jpg,0.0000,0.0003,0.0005,0.0006,0.0052,0.9999,0.0261,0.0002,0.0003,Mythological,Portrait
rawdata/art/types/train/Mythological/33481-13mythom.jpg,0.0000,0.0002,0.0007,0.0007,0.0397,1.0000,0.0205,0.0001,0.0003,Mythological,Portrait
rawdata/art/types/train/Mythological/33482-14mythol.jpg,0.0301,0.0004,0.0005,0.0006,0.9993,0.0000,0.9998,0.0000,0.0001,Mythological,Religious
rawdata/art/types/train/Mythological/33651-00misc.jpg,0.0117,0.0000,0.0002,0.0000,0.9999,0.0421,0.7360,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/33935-atalantb.jpg,0.0000,0.0001,0.0002,0.0000,1.0000,0.0000,0.9987,0.0201,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/33937-aurora1.jpg,0.0000,0.0000,0.0001,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/33939-bacchusb.jpg,0.0003,0.0000,0.0002,0.0001,0.9996,0.0035,0.8391,0.0458,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/33946-hercules.jpg,0.0002,0.0004,0.0004,0.0006,0.9995,0.0000,0.9998,0.0000,0.0001,Mythological,Religious
rawdata/art/types/train/Mythological/33947-herculet.jpg,0.0000,0.0000,0.0000,0.0001,0.9998,0.0005,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/33948-herculeu.jpg,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/33960-sl_putto.jpg,0.0298,0.0004,0.0006,0.0074,0.9998,0.0005,0.5262,0.0004,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/33965-t_venus.jpg,0.0001,0.0012,0.0022,0.0004,0.9996,0.0004,0.9953,0.0007,0.0004,Mythological,Mythological
rawdata/art/types/train/Mythological/33969-cleopat1.jpg,0.0097,0.0004,0.0009,0.0002,1.0000,0.0296,0.1137,0.0211,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/33970-cleopat2.jpg,0.0032,0.0002,0.0008,0.0004,1.0000,0.0040,0.7437,0.0008,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/33971-cleopat3.jpg,0.0006,0.0002,0.0003,0.0000,1.0000,0.0001,0.9997,0.0001,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/33983-rape_hel.jpg,0.0001,0.0001,0.0002,0.0000,0.9988,0.0009,0.9995,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34004-1renoi06.jpg,0.0000,0.0000,0.0000,0.0000,1.0000,0.0007,0.9999,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34117-dianaend.jpg,0.0016,0.0004,0.0013,0.8575,0.9994,0.0001,0.1386,0.0003,0.0003,Mythological,Mythological
rawdata/art/types/train/Mythological/34174-untying.jpg,0.9913,0.0005,0.0005,0.0001,0.9964,0.0568,0.0077,0.0027,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/34183-archimed.jpg,0.0000,0.0002,0.0002,0.0010,0.0002,0.0801,0.9998,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34187-hercules.jpg,0.1343,0.0007,0.0014,0.0003,0.9884,0.0002,0.9934,0.0017,0.0004,Mythological,Religious
rawdata/art/types/train/Mythological/34188-ixion.jpg,0.0001,0.0003,0.0003,0.0002,0.9999,0.0001,0.9975,0.0034,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34202-thales.jpg,0.0005,0.0003,0.0004,0.0002,0.9999,0.2699,0.9279,0.0000,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/34204-apollo.jpg,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34205-apollo1.jpg,0.0031,0.0004,0.0003,0.0005,0.9837,0.0000,0.9984,0.0005,0.0001,Mythological,Religious
rawdata/art/types/train/Mythological/34254-aesculap.jpg,0.0001,0.0002,0.0003,0.3062,0.9997,0.0000,0.9922,0.0001,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34256-amphitri.jpg,0.0000,0.0001,0.0001,0.0001,1.0000,0.0000,0.9982,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34259-bacchan1.jpg,0.0004,0.0005,0.0011,0.0416,0.9999,0.0003,0.7611,0.0002,0.0005,Mythological,Mythological
rawdata/art/types/train/Mythological/34262-diana_ca.jpg,0.0339,0.0002,0.0008,0.0022,1.0000,0.0001,0.6606,0.0000,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/34264-hercules.jpg,0.0000,0.0001,0.0001,0.0003,1.0000,0.0000,0.9999,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34270-punishme.jpg,0.0002,0.0001,0.0002,0.0000,1.0000,0.0001,0.9943,0.0002,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34272-satyr_pe.jpg,0.0010,0.0001,0.0002,0.0001,1.0000,0.0000,0.9951,0.0008,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34273-susanna.jpg,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34274-venus_ad.jpg,0.0008,0.0004,0.0006,0.0061,1.0000,0.0000,0.8237,0.0040,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34275-venus_sa.jpg,0.0000,0.0005,0.0005,0.0008,0.9978,0.0002,0.9979,0.0004,0.0002,Mythological,Religious
rawdata/art/types/train/Mythological/34286-bacchus.jpg,0.0000,0.0000,0.0001,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34299-silenus.jpg,0.0128,0.0002,0.0005,0.0017,0.9998,0.0000,0.9840,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34302-maruce02.jpg,0.0000,0.0000,0.0003,0.0000,1.0000,0.0000,0.9996,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34304-maruce04.jpg,0.0001,0.0001,0.0012,0.0004,1.0000,0.0014,0.9862,0.0001,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34305-maruce05.jpg,0.0000,0.0002,0.0004,0.0000,0.9999,0.0000,0.9998,0.0054,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34306-maruce06.jpg,0.0107,0.0001,0.0003,0.0000,0.9999,0.0000,0.9995,0.0019,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34307-maruce07.jpg,0.0000,0.0006,0.0011,0.0083,0.9998,0.0000,0.9845,0.0408,0.0003,Mythological,Mythological
rawdata/art/types/train/Mythological/34313-maruce13.jpg,0.0004,0.0002,0.0015,0.0000,1.0000,0.0001,0.9987,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34314-maruce14.jpg,0.0001,0.0004,0.0010,0.0011,1.0000,0.0028,0.8751,0.0022,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/34315-maruce15.jpg,0.0001,0.0000,0.0002,0.0000,0.9994,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34317-maruce17.jpg,0.0001,0.0001,0.0003,0.0000,1.0000,0.0000,0.9996,0.0002,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34318-maruce18.jpg,0.0000,0.0000,0.0001,0.0000,0.9997,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34320-1zane2.jpg,0.0000,0.0001,0.0001,0.0000,1.0000,0.0000,1.0000,0.0008,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34321-1zane3.jpg,0.0000,0.0003,0.0007,0.0000,0.9978,0.0002,0.9952,0.0962,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/34323-1zane5.jpg,0.0001,0.0001,0.0002,0.0001,1.0000,0.0000,0.9955,0.0069,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34324-1zane6.jpg,0.0000,0.0001,0.0002,0.0000,1.0000,0.0000,1.0000,0.0003,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34325-2colonna.jpg,0.0000,0.0001,0.0001,0.0001,0.9999,0.0001,0.9994,0.0007,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34326-3giustin.jpg,0.0001,0.0004,0.0011,0.0016,0.9996,0.0004,0.9672,0.0172,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/34369-judith.jpg,0.0001,0.0001,0.0005,0.0000,0.9999,0.9748,0.0686,0.0003,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34408-allegor.jpg,0.0029,0.0002,0.0005,0.0043,1.0000,0.0007,0.2258,0.0004,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/34409-hopelove.jpg,0.0054,0.0003,0.0006,0.0003,1.0000,0.0197,0.6161,0.0005,0.0003,Mythological,Mythological
rawdata/art/types/train/Mythological/34421-v_cupid.jpg,0.0001,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34427-zephyr.jpg,0.0000,0.0001,0.0001,0.0000,0.9999,0.0000,1.0000,0.0003,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/34444-neptune.jpg,0.0003,0.0003,0.0003,0.0017,0.9999,0.0000,0.9997,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34728-tancred.jpg,0.0001,0.0003,0.0006,0.0009,0.9998,0.0003,0.9956,0.0023,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34731-davidbat.jpg,0.0004,0.0002,0.0006,0.0000,1.0000,0.0001,0.9638,0.0045,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34733-scipio.jpg,0.0000,0.0000,0.0001,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/34769-5relate5.jpg,0.0001,0.0001,0.0004,0.0012,1.0000,0.0054,0.7504,0.0001,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34770-5relate6.jpg,0.0000,0.0001,0.0003,0.0099,0.9999,0.0000,0.9961,0.0051,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34813-reveries.jpg,0.0000,0.0002,0.0008,0.0228,0.9997,0.0007,0.8729,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/34865-ceres.jpg,0.0002,0.0001,0.0004,0.0000,0.9999,0.0056,0.9969,0.0001,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35049-allegor.jpg,0.8733,0.0001,0.0007,0.0002,0.9999,0.0001,0.2241,0.0027,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35101-democrit.jpg,0.0152,0.0006,0.0015,0.3196,0.9998,0.0009,0.6683,0.0002,0.0004,Mythological,Mythological
rawdata/art/types/train/Mythological/35102-democrix.jpg,0.0002,0.0007,0.0016,0.0182,0.9999,0.0014,0.9853,0.0022,0.0009,Mythological,Mythological
rawdata/art/types/train/Mythological/35105-diogenes.jpg,0.0009,0.0000,0.0004,0.0001,0.9965,0.0255,0.9798,0.0005,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35113-odysseus.jpg,0.0000,0.0001,0.0002,0.0005,0.9984,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/35117-pythagor.jpg,0.0005,0.0001,0.0004,0.0013,1.0000,0.0004,0.9663,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35126-bacchana.jpg,0.0000,0.0004,0.0004,0.0017,0.9999,0.0005,0.9479,0.0018,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35133-judparis.jpg,0.0002,0.0003,0.0007,0.0001,0.9997,0.0025,0.9087,0.0002,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35174-poggio.jpg,0.0005,0.0003,0.0014,0.0039,0.9936,0.0000,0.7758,0.0212,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35175-triumph.jpg,0.0000,0.0000,0.0002,0.0000,1.0000,0.0000,0.9999,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35240-borghese.jpg,0.0000,0.0001,0.0005,0.0004,0.9994,0.0053,0.9917,0.0002,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35284-diana.jpg,0.0003,0.0002,0.0008,0.0000,1.0000,0.2609,0.8913,0.0000,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35295-allegory.jpg,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35297-judgment.jpg,0.0016,0.0002,0.0005,0.0004,1.0000,0.0028,0.6593,0.0000,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35307-rossau1.jpg,0.0036,0.0001,0.0005,0.0000,1.0000,0.0000,0.9833,0.0023,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35308-rossau2.jpg,0.0034,0.0000,0.0008,0.0000,1.0000,0.0000,0.9997,0.0001,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35309-rossau3.jpg,0.0000,0.0001,0.0007,0.0001,1.0000,0.0000,1.0000,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35317-sketch2.jpg,0.0001,0.0002,0.0001,0.0000,1.0000,0.0000,0.9993,0.0005,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35331-war.jpg,0.0005,0.0001,0.0007,0.0529,1.0000,0.0114,0.1269,0.0002,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35460-10feast.jpg,0.0005,0.0006,0.0009,0.0009,0.9996,0.0005,0.8904,0.0141,0.0004,Mythological,Mythological
rawdata/art/types/train/Mythological/35461-01mytho.jpg,0.0237,0.0003,0.0007,0.0016,0.9999,0.0033,0.4741,0.0009,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35462-01mythol.jpg,0.0000,0.0002,0.0003,0.0001,1.0000,0.0001,0.9971,0.0002,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35463-02mythol.jpg,0.0000,0.0003,0.0006,0.0000,0.9999,0.0017,0.9965,0.0047,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35464-03mythol.jpg,0.0011,0.0005,0.0007,0.0021,0.9999,0.0002,0.9724,0.0011,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35466-05mythol.jpg,0.0000,0.0002,0.0003,0.0015,1.0000,0.0002,0.9511,0.0560,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35467-05mythom.jpg,0.0333,0.0001,0.0002,0.0045,1.0000,0.0000,0.9766,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35468-06mythol.jpg,0.0033,0.0002,0.0003,0.0000,0.9999,0.0001,0.9999,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35469-07mythol.jpg,0.0013,0.0002,0.0003,0.0176,0.9999,0.0005,0.8162,0.0021,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35470-08mythol.jpg,0.0000,0.0001,0.0001,0.0000,1.0000,0.0010,0.9997,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35471-09mythol.jpg,0.0013,0.0004,0.0007,0.0005,0.9997,0.0002,0.9932,0.0001,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35472-10mythol.jpg,0.0000,0.0000,0.0000,0.0008,1.0000,0.0003,0.9993,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35475-13mythol.jpg,0.0001,0.0003,0.0005,0.0001,1.0000,0.0003,0.9994,0.0000,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35477-15mythol.jpg,0.0000,0.0002,0.0002,0.0000,1.0000,0.0000,1.0000,0.0003,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35479-20mythol.jpg,0.0000,0.0002,0.0006,0.0015,0.9998,0.0073,0.0587,0.1115,0.0003,Mythological,Mythological
rawdata/art/types/train/Mythological/35482-21mythol.jpg,0.0001,0.0002,0.0003,0.0000,0.9999,0.0000,0.9883,0.0132,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35484-22mythol.jpg,0.0003,0.0003,0.0006,0.0003,1.0000,0.0001,0.9447,0.0014,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35485-23mythol.jpg,0.0039,0.0002,0.0003,0.0002,1.0000,0.0054,0.9955,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35487-24mythol.jpg,0.0000,0.0000,0.0001,0.0007,1.0000,0.0001,0.9934,0.0019,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35493-26mytho.jpg,0.0000,0.0001,0.0002,0.0002,1.0000,0.0000,1.0000,0.0001,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35494-26mythol.jpg,0.0000,0.0001,0.0002,0.0002,1.0000,0.0000,0.9995,0.0107,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35495-27mythol.jpg,0.0006,0.0003,0.0014,0.0073,1.0000,0.0004,0.3460,0.0042,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35496-281mytho.jpg,0.0000,0.0002,0.0002,0.0000,1.0000,0.0000,1.0000,0.0004,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35497-282mytho.jpg,0.0001,0.0001,0.0002,0.0098,1.0000,0.0000,0.9974,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35498-28mythol.jpg,0.0000,0.0001,0.0002,0.0002,1.0000,0.0000,0.9978,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35500-30mythol.jpg,0.0060,0.0001,0.0007,0.0004,1.0000,0.0037,0.7708,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35502-31mythol.jpg,0.0000,0.0001,0.0001,0.0013,0.9994,0.0000,0.9999,0.0002,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/35504-33mythol.jpg,0.0017,0.0000,0.0001,0.0000,0.9996,0.0000,0.9903,0.0263,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35506-35mythol.jpg,0.0000,0.0002,0.0003,0.0000,1.0000,0.0000,1.0000,0.0001,0.0000,Mythological,Religious
rawdata/art/types/train/Mythological/35507-36mytho.jpg,0.0000,0.0003,0.0005,0.0000,1.0000,0.0033,0.9981,0.0001,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35508-36mythol.jpg,0.0000,0.0002,0.0005,0.0013,0.9999,0.0006,0.9969,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35510-42mythol.jpg,0.0000,0.0001,0.0002,0.0000,1.0000,0.0002,0.9996,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/train/Mythological/35512-44mythol.jpg,0.0260,0.0002,0.0010,0.0172,1.0000,0.0001,0.4106,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35513-45mythol.jpg,0.0000,0.0001,0.0004,0.0000,0.9999,0.0329,0.9945,0.0001,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35517-48mythox.jpg,0.0004,0.0006,0.0013,0.0010,0.9999,0.0280,0.9534,0.0007,0.0002,Mythological,Mythological
rawdata/art/types/train/Mythological/35519-50mythol.jpg,0.0000,0.0003,0.0005,0.0000,1.0000,0.0001,0.9960,0.0025,0.0001,Mythological,Mythological
rawdata/art/types/train/Mythological/35522-53mythol.jpg,0.0004,0.0001,0.0003,0.0000,0.9997,0.0040,0.9986,0.0000,0.0000,Mythological,Mythological
